record_id,category,publisher,feed_url,research_priority,publisher_type,scope,us_status,country_source,publication_country_verified,traffic_status,traffic_evidence,traffic_source,live_feed_status,feed_evidence,source_url,image_availability,image_permission,headline_permission,terms_url,notes,moderation_note,source_research_date,all_criteria_verified,production_enabled,image_display_enabled,http_status,last_feed_item_date,image_items_sampled
WM-0194,Health,HIStalk,https://histalk2.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0195,Health,HIT Consultant,https://hitconsultant.net/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0196,Health,MedCity News,https://medcitynews.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0197,Health,Medical Daily,https://www.medicaldaily.com/rss,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/medical_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0198,Health,MindSite News,https://mindsitenews.org/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0199,Health,MyFitnessPal,https://blog.myfitnesspal.com/feed/,Secondary research,Corporate health blog,Publisher feed; topic filtering may be needed,U.S. HQ listed by Similarweb,https://www.similarweb.com/website/myfitnesspal.com/,False,Estimated domain ranks documented; visit volume not verified,"Aug 2026 | Global #4,835 | US #1,667 | US Nutrition Diets and Fitness #3",https://www.similarweb.com/website/myfitnesspal.com/,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership. Traffic includes platform/tools; it does not establish blog traffic.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0200,Health,Outbreak News Today,https://outbreaknewstoday.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0201,Health,PharmaVoice,https://www.pharmavoice.com/feeds/news,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0202,Health,Scrubs Magazine,https://scrubsmag.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0203,Health,The Health Care Blog,https://thehealthcareblog.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0204,Health,Yoga With Adriene,https://yogawithadriene.com/blog/feed/,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0205,Travel,Condé Nast Traveler,https://www.cntraveler.com/feed/rss,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0206,Travel,Nomadic Matt,https://www.nomadicmatt.com/feed/,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0207,Travel,One Mile at a Time,https://onemileatatime.com/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/airline_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0208,Travel,Skift,https://skift.com/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0209,Travel,The New York Times,https://www.nytimes.com/services/xml/rss/nyt/Travel.xml,Review first,Publication,Travel feed,U.S. location listed; publisher confirmation pending,https://www.similarweb.com/website/nytimes.com/,False,Estimated domain ranks documented; visit volume not verified,Aug 2026 | Global #71 | US #23 | US News & Media Publishers #2,https://www.similarweb.com/website/nytimes.com/,Not live-validated,Public feed registry; not live-validated,https://huggingface.co/spaces/Nymbo/news-rss-aggregator/blob/9bb3b94f50603df6fd4071fe949b39fbc93991f6/feeds_sorted.json,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0210,Travel,The Points Guy,https://thepointsguy.com/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S. HQ listed by Similarweb,https://www.similarweb.com/website/thepointsguy.com/,False,Estimated domain ranks documented; visit volume not verified,"Aug 2026 | Global #11,860 | US #2,594 | US Travel and Tourism - Other #26",https://www.similarweb.com/website/thepointsguy.com/,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_rss_feeds/,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0211,Travel,Adventure Journal,https://www.adventure-journal.com/feed/,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0212,Travel,eTurboNews,https://eturbonews.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0213,Travel,HoneyTrek,https://www.honeytrek.com/feed,Secondary research,Independent travel publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0214,Travel,Roaming Historian,https://roaminghistorian.com/feed,Secondary research,Independent travel publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0215,Travel,The Blonde Abroad,https://www.theblondeabroad.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0216,Travel,ViaTravelers,https://feeds.feedburner.com/viatravelers/xgwz,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0217,Travel,Y Travel Blog,https://www.ytravelblog.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/travel_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
